"factualizado","bloqueado","equivalencia","idsubcuentairpfcom","idsubcuentacom","stockmin","observaciones","codbarras","codimpuesto","stockfis","stockmax","costemedio","preciocoste","tipocodbarras","nostock","codsubcuentacom","descripcion","codsubcuentairpfcom","secompra","codfamilia","codfabricante","imagen","controlstock","referencia","tipo","pvp","sevende","publico","partnumber","trazabilidad"
"2022-04-20","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Avellana negreta torrada a granel, KG, CAN GALDERIC;Multiplicador=1;","8436542618090","IVA10","5.776","0","14.07","0","Code39","0",NULL,"Avellana negreta torrada a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0007",NULL,"18.25","1","0",,"0"
"2022-03-24","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Festuc salat a granel, KG, CAN GALDERIC;Multiplicador=1;","8436542616539","IVA10","4.055","0","21.821333333333","0","Code39","0",NULL,"Festuc salat a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0009",NULL,"28.92","1","0",,"0"
"2022-03-30","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Llavor de gira-sol pelada a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA10","3.685","0","3.5","0","Code39","0",NULL,"Llavor de gira-sol pelada a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0010",NULL,"5.38","1","0",,"0"
"2022-04-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Nou amb clova (malla 0,5 kg.), UNITAT, CAN GALDERIC;Multiplicador=1;","8436542618359","IVA4","6.72","0","3.9","0","Code39","0",NULL,"Nou amb clova (malla 0,5 kg.), UNITAT, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0012",NULL,"4.99","1","0",,"0"
"2022-04-05","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Pansa Sultana a granel, KG, CAN GALDERIC;Multiplicador=1;","8436542618373","IVA4","2.13","0","3.8228571428571","0","Code39","0",NULL,"Pansa Sultana a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0013",NULL,"5.99","1","0",,"0"
"2022-06-08","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Tomàquet sec a granel, KG, CAN GALDERIC;Multiplicador=1;","8436542618434","IVA4","8.92","0","1.97","0","Code39","0",NULL,"Tomàquet sec a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0014",NULL,"10.64","1","0",,"0"
"2022-04-05","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Ametlla marcona salada a granel, KG, CAN GALDERIC;Multiplicador=1;","8436542617789","IVA10","6.875","0","19.66","0","Code39","0",NULL,"Ametlla marcona salada a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0015",NULL,"25.34","1","0",,"0"
"2022-05-12","0",NULL,NULL,NULL,"0","Origen=;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Mongeta del ganxet  a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA4","2.51","0","10.72","0","Code39","0",NULL,"Mongeta del ganxet  a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0016",NULL,"15.48","1","0",,"0"
"2022-06-01","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Orellana a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA4","4.34","0","11.24","0","Code39","0",NULL,"Orellana a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0017",NULL,"15.1","1","0",,"0"
"2022-04-05","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Figa seca a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA4","0.63","0","13.082827004219","0","Code39","0",NULL,"Figa seca a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0018",NULL,"7.65","1","0",,"0"
"2022-06-22","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Nou pelada a granel, KG, CAN GALDERIC;Multiplicador=1;","8436542616584","IVA4","8.325","0","19.84875","19.6","Code39","0",NULL,"Nou pelada a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0019",NULL,"25.47","1","0",,"0"
"2022-06-08","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Ametlla marcona crua a granel, KG, CAN GALDERIC;Multiplicador=1;","8436542617772","IVA4","8.8","0","15.286666666667","0","Code39","0",NULL,"Ametlla marcona crua a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0020",NULL,"24.83","1","0",,"0"
"2021-12-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Llavor carbassa a granel, KG, CAN GALDERIC;Multiplicador=1;","8436542618267","IVA10","1.54","0","6.84","0","Code39","0",NULL,"Llavor carbassa a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0021",NULL,"8.76","1","0",,"0"
"2021-12-07","0",NULL,NULL,NULL,"0","Origen=;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=ceba deshidratada fregida a granel, KG, CAN GALDERIC;Multiplicador=1;","8436542615150","IVA10","0.75","0","6.3","6.3","Code39","0",NULL,"Ceba deshidratada fregida a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0022",NULL,"8.06","1","0",,"0"
"2022-04-05","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Cacahuet cru a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA10","4.73","0","2.45","0","Code39","0",NULL,"Cacahuet cru a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0023",NULL,"6.66","1","0",,"0"
"2021-12-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Cocktail amanides (còctel) a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA10","6.069","0","9.3876923076923","0","Code39","0",NULL,"Cocktail amanides (còctel) a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0024",NULL,"11.83","1","0",,"0"
"2022-04-12","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Pruna sense pinyol a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA4","0.455","0","7.6403310344828","0","Code39","0",NULL,"Pruna deshidratada sense pinyol a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0025",NULL,"12.64","1","0",,"0"
"2021-12-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Xufla a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA4","-5.03","0","4.98","4.98","Code39","0",NULL,"Xufla a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0026",NULL,"6.37","1","0",,"0"
"2017-01-19","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Dàtil natural amb pinyol granel;Multiplicador=1;",,"IVA10","0","0","4.6115384615385","0","Code39","0",NULL,"Dàtil natural amb pinyol granel",NULL,"1","1","cangalde",NULL,"1","cag0027",NULL,"7.72","1","0",,"0"
"2021-12-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Nabiu deshidratat a granel a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA10","4.004","0","10.6085","0","Code39","0",NULL,"Nabiu deshidratat a granel a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0029",NULL,"13.26","1","0",,"0"
"2022-03-24","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Gingebre deshidratat sense sucre a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA10","1.305","0","17.46","0","Code39","0",NULL,"Gingebre deshidratat sense sucre a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0030",NULL,"23.29","1","0",,"0"
"2019-10-23","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Ametlla granet  a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA4","2.3","0","4.68","0","Code39","0",NULL,"Ametlla granet  a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0031",NULL,"13.94","1","0",,"0"
"2022-04-07","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Ametlla ratllada a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA4","6.965","0","12.62","0","Code39","0",NULL,"Ametlla ratllada (farina) a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0032",NULL,"17.02","1","0",,"0"
"2022-05-04","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Coco ratllat a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA10","1.835","0","4.82","0","Code39","0",NULL,"Coco ratllat a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0033",NULL,"7.17","1","0",,"0"
"2021-12-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Pinyó del País a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA4","1.39","0","45.5","0","Code39","0",NULL,"Pinyó del País a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0034",NULL,"116.48","1","0",,"0"
"2021-12-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Pinyó Xinès, KG, CAN GALDERIC;Multiplicador=1;",,"IVA4","1.215","0","20.83","0","Code39","0",NULL,"Pinyó Xinès, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0035",NULL,"53.32","1","0",,"0"
"2022-06-01","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Cacahuet amb clova torrat  a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA10","0.775","0","7.76","0","Code39","0",NULL,"Cacahuet amb clova torrat  a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0036",NULL,"9.98","1","0",,"0"
"2022-03-24","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Dàtil sense pinyol a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA10","2.365","0","7.34","0","Code39","0",NULL,"Dàtil sense pinyol a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0037",NULL,"9.57","1","0",,"0"
"2021-12-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Ametlla garrapinyada a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA10","1.27","0","12.655","0","Code39","0",NULL,"Ametlla garrapinyada a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0038",NULL,"20.17","1","0",,"0"
"2022-04-05","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Nou de brasil a granel a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA4","3.41","0","8.01","0","Code39","0",NULL,"Nou de brasil a granel a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0039",NULL,"28.23","1","0",,"0"
"2021-12-07","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Ametlla lamines a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA4","1","0","4.95","0","Code39","0",NULL,"Ametlla làmines a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0040",NULL,"12.67","1","0",,"0"
"2020-10-10","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Ametlla palet  a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA21","0","0","0","0","Code39","0",NULL,"Ametlla palet  a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0041",NULL,"11.87","1","0",,"0"
"2021-12-07","0",NULL,NULL,NULL,"0","Origen=;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Festuc pelat sense sal granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA10","0.515","0","19.45","0","Code39","0",NULL,"Festuc pelat sense sal granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0042",NULL,"49.79","1","0",,"0"
"2020-10-10","1",NULL,NULL,NULL,"0","Origen= ;Visible=si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Ametlla comuna pelada, KG, CAN GALDERIC;Multiplicador=1;",,"IVA4","0","0","0","0","Code39","0",NULL,"Ametlla comuna pelada, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0043",NULL,"12.54","1","0",,"0"
"2022-06-02","0",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Nou pecana pelada a granel, KG, CAN GALDERIC;Multiplicador=1;",,"IVA10","0.115","0","27.56","0","Code39","0",NULL,"Nou pecana pelada a granel, KG, CAN GALDERIC",NULL,"1","1","DavidBr",NULL,"1","cag0044",NULL,"35.27","1","0",,"0"
"2030-01-19","1",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Calendari 2019;Multiplicador=1;",,"IVA21","0","0","0","0","Code39","0",NULL,"Calendari 2019",NULL,"1","VARI","VARIS",NULL,"1","cal0001",NULL,"10.74","1","0",,"0"
"2021-09-09","1",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburgesa de quinoa i carbassa 140gr., UNITAT, CASA AMELLA;Multiplicador=1;","8436046349186","IVA10","0","0","2.57","0","Code39","0",NULL,"Hamburgesa de quinoa i carbassa 140 gr., UNITAT, CASA AMELLA",NULL,"1","14","hortec",NULL,"1","cam0001",NULL,"3.25","1","0",,"0"
"2021-09-09","1",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburgesa de tofu i bolets 140gr, UNITAT, CASA AMELLA;Multiplicador=1;","8436046349100","IVA10","0","0","2.5","0","Code39","0",NULL,"Hamburguesa de tofu i bolets 140gr, UNITAT, CASA AMELLA",NULL,"1","14","hortec",NULL,"1","cam0002",NULL,"3.16","1","0",,"0"
"2021-09-09","1",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburgesa de seità i pastanaga 140gr., UNITAT, CASA AMELLA;Multiplicador=1;","8436046349094","IVA10","0","0","2.5","0","Code39","0",NULL,"Hamburguesa de seità i pastanaga 140gr,UNITAT, CASA AMELLA",NULL,"1","14","hortec",NULL,"1","cam0003",NULL,"3.16","1","0",,"0"
"2017-01-19","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Bullet del Perol (peça 250 gr),  CASANOVAS CANSALADERS;Multiplicador=0.25;",,"IVA10","-0.036","0","18","0","Code39","0",NULL,"Bullet del Perol (peça 250 gr), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0815",NULL,"22.8","1","0",,"0"
"2018-04-21","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Bullet Negra (peça 250 gr),  CASANOVAS CANSALADERS;Multiplicador=0.25;",,"IVA10","0.19","0","18","0","Code39","0",NULL,"Bullet Negra (peça 250 gr), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0817",NULL,"22.81","1","0",,"0"
"2016-04-19","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Botifarra negra (peça 250  gr),  CASANOVAS CANSALADERS;Multiplicador=0.25;",,"IVA10","-0.191","0","18","0","Code39","0",NULL,"Botifarra negra (peça 250  gr), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0818",NULL,"22.8","1","0",,"0"
"2022-09-21","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Catalana (peça 250 gr),  CASANOVAS CANSALADERS;Multiplicador=0.25;",,"IVA10","0.779","0","19.5","0","Code39","0",NULL,"Catalana (peça 250 gr), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0819",NULL,"25.4","1","0",,"0"
"2018-04-21","1",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Terrina de Pa de Fetge, UNITAT, CASANOVAS CANSALADERS;Multiplicador=1;",,"IVA10","0","0","3.5","0","Code39","0",NULL,"Terrina de Pa de Fetge, UNITAT, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0820",NULL,"4.44","1","0",,"0"
"2022-09-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Bacó cuit i fumat (safata 150 gr, 10 talls), CASANOVAS CANSALADERS;Multiplicador=0.15;",,"IVA10","0.854","0","25.75","0","Code39","0",NULL,"Bacó cuit i fumat (safata 150 gr, 10 talls), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0821",NULL,"32.7","1","0",,"0"
"2022-09-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Pernil cuit ample (safata 120 gr),  CASANOVAS CANSALADERS;Multiplicador=0.12;",,"IVA10","-0.001","0","22.5","0","Code39","0",NULL,"Pernil cuit ample (safata 120 gr), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0822",NULL,"28.57","1","0",,"0"
"2018-04-21","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Frankfurts (safata 300gr, 3 unitats), UNITAT, CASANOVAS CANSALADERS;Multiplicador=1;",,"IVA10","0","0","3.95","0","Code39","0",NULL,"Frankfurts (safata 300gr, 3 unitats), UNITAT, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0823",NULL,"5.01","1","0",,"0"
"2018-04-21","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Llangonissa (peça 375 gr),  CASANOVAS CANSALADERS;Multiplicador=0.375;",,"IVA10","-0.016","0","29","0","Code39","0",NULL,"Llangonissa (peça 375 gr), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0824",NULL,"36.76","1","0",,"0"
"2022-09-14","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Secallona ( peça 180 gr aprox), UNITAT, CASANOVAS CANSALADERS;Multiplicador=1;",,"IVA10","1.675","0","4.2833333333333","0","Code39","0",NULL,"Secallona ( peça 180 gr aprox), UNITAT, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0825",NULL,"5.52","1","0",,"0"
"2022-09-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Sobrassada (peça 375 gr. Aprox),  CASANOVAS CANSALADERS;Multiplicador=0.375;",,"IVA10","-0.02","0","17.9","0","Code39","0",NULL,"Sobrassada (peça 375 gr. Aprox), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0826",NULL,"22.73","1","0",,"0"
"2020-02-13","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Xoriçet fresc (safata 300 gr, 6 tires),  CASANOVAS CANSALADERS;Multiplicador=0.3;",,"IVA10","-0.363","0","19.528947368421","0","Code39","0",NULL,"Xoriçet fresc (safata 300 gr, 6 tires), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0827",NULL,"24.82","1","0",,"0"
"2018-05-09","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Xoricet dolç (peça 100 gr), UNITAT, CASANOVAS CANSALADERS;Multiplicador=1;",,"IVA10","-0.1","0","2.45","0","Code39","0",NULL,"Xoricet dolç (peça 100 gr), UNITAT, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0828",NULL,"3.11","1","0",,"0"
"2018-05-09","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Xoricet picant (peça 100 gr), UNITAT, CASANOVAS CANSALADERS;Multiplicador=1;",,"IVA10","1.905","0","2.45","0","Code39","0",NULL,"Xoricet picant (peça 100 gr), UNITAT, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0829",NULL,"3.11","1","0",,"0"
"2022-09-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Fuet (peça 180 gr aprox), UNITAT, CASANOVAS CANSALADERS;Multiplicador=1;",,"IVA10","-1","0","4.4504","0","Code39","0",NULL,"Fuet (peça 180 gr aprox), UNITAT, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0830",NULL,"5.65","1","0",,"0"
"2018-04-21","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Cansalada salada (peça),  CASANOVAS CANSALADERS;Multiplicador=1;",,"IVA10","0","0","8.2","0","Code39","0",NULL,"Cansalada salada (peça), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0831",NULL,"10.38","1","0",,"0"
"2022-09-07","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Llom (safata 250 gr aprox. 6 talls),  CASANOVAS CANSALADERS;Multiplicador=0.25;",,"IVA10","0.707","0","15.5","0","Code39","0",NULL,"Llom (safata 250 gr aprox. 6 talls), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0832",NULL,"19.68","1","0",,"0"
"2018-05-30","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Llaminera (peça 400 gr aprox.),  CASANOVAS CANSALADERS;Multiplicador=0.4;",,"IVA10","0.543","0","15","0","Code39","0",NULL,"Llaminera (peça 400 gr aprox.), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0833",NULL,"19.01","1","0",,"0"
"2018-04-21","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Bistec despatlla (safata 400 gr aprox, 6 talls),  CASANOVAS CANSALADERS;Multiplicador=0.4;",,"IVA10","-0.747","0","9.9","0","Code39","0",NULL,"Bistec despatlla (safata 400 gr aprox, 6 talls), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0834",NULL,"12.56","1","0",,"0"
"2022-09-07","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Gras i magre (safata 400gr aprox, 6 talls),  CASANOVAS CANSALADERS;Multiplicador=0.4;",,"IVA10","-0.006","0","10.9","0","Code39","0",NULL,"Gras i magre (safata 400gr aprox, 6 talls), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0835",NULL,"13.84","1","0",,"0"
"2018-04-21","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Cuixa sencera (6 kg aprox),  CASANOVAS CANSALADERS;Multiplicador=6;",,"IVA10","0","0","0","0","Code39","0",NULL,"Cuixa sencera (6 kg aprox), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0836",NULL,"9.76","1","0",,"0"
"2022-09-21","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Costella a daus (safata 300 gr aprox),  CASANOVAS CANSALADERS;Multiplicador=0.3;",,"IVA10","2.06","0","9.65","0","Code39","0",NULL,"Costella a daus (safata 300 gr aprox), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0837",NULL,"12.26","1","0",,"0"
"2020-02-13","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Panxeta (safata 300 gr aprox, 6 talls),  CASANOVAS CANSALADERS;Multiplicador=0.3;",,"IVA10","-0.373","0","8.5","0","Code39","0",NULL,"Panxeta (safata 300 gr aprox, 6 talls), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0838",NULL,"10.76","1","0",,"0"
"2020-02-19","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Galtes (safata 400 gr aprox, 2 unitats),  CASANOVAS CANSALADERS;Multiplicador=0.4;",,"IVA10","-1.927","0","7.2894117647059","0","Code39","0",NULL,"Galtes (safata 400 gr aprox, 2 unitats), KG, CASANOVAS CANSALADERS",NULL,"1","20","cansalad",NULL,"1","can0839",NULL,"9.62","1","0",,"0"
